HD 39587                  05 54 22.97 +20 16 34.4 X0317 55586.0864     fits/xsl_spectrum_X0317_merged_ncl_ncge.fits 
HD 39833                  05 55 01.96 -00 30 28.6 X0832 56595.3676     fits/xsl_spectrum_X0832_merged.fits 
HD 39801                  05 55 10.31 +07 24 25.4 X0036 55116.3425 NIR fits/xsl_spectrum_X0036_merged_ncl_ncge.fits 
HD 39949                  05 57 05.56 +27 18 59.9 X0854 56613.3513     fits/xsl_spectrum_X0854_merged.fits 
HD 250792                 06 03 14.86 +19 21 38.6 X0571 56286.1283     fits/xsl_spectrum_X0571_merged.fits 
HD 41667                  06 05 03.64 -32 59 38.7 X0593 56316.0536     fits/xsl_spectrum_X0593_merged.fits 
HD 41433                  06 05 08.57 +00 51 59.3 X0578 56293.2043     fits/xsl_spectrum_X0578_merged.fits 
SHV 0606101-724012        06 05 09.77 -72 40 35.2 X0121 55240.1409     fits/xsl_spectrum_X0121_merged_ncl_ncge.fits 
HD 41661                  06 06 24.43 -00 57 48.1 X0579 56293.2134     fits/xsl_spectrum_X0579_merged.fits 
HD 41770                  06 07 14.38 +01 30 30.0 X0580 56293.2230     fits/xsl_spectrum_X0580_merged.fits 
HD 42143                  06 09 23.30 +06 16 31.8 X0834 56596.3698     fits/xsl_spectrum_X0834_merged.fits          Bad telluric correction (O2 ) in A-band (VIS arm)
HD 42182                  06 09 35.91 +05 40 08.0 X0520 56214.2806     fits/xsl_spectrum_X0520_merged.fits 
HD 42256                  06 09 49.14 +02 52 10.0 X0581 56293.2283     fits/xsl_spectrum_X0581_merged.fits 
HD 42597                  06 11 58.73 +07 23 28.7 X0582 56293.2338     fits/xsl_spectrum_X0582_merged.fits 
HD 42983                  06 13 52.76 +02 48 31.8 X0583 56293.2509     fits/xsl_spectrum_X0583_merged.fits 
HD 43021                  06 14 10.42 +02 34 28.6 X0535 56244.3062     fits/xsl_spectrum_X0535_merged.fits 
HD 43286                  06 15 30.24 +03 57 29.5 X0539 56255.3322     fits/xsl_spectrum_X0539_merged.fits 
HD 44007                  06 18 48.53 -14 50 43.4 X0122 55240.1542     fits/xsl_spectrum_X0122_merged.fits 
HD 44285                  06 20 59.18 +00 14 22.4 X0556 56277.2801     fits/xsl_spectrum_X0556_merged.fits 
HD 44515                  06 22 25.26 +05 34 34.2 X0584 56293.2565     fits/xsl_spectrum_X0584_merged.fits 
LHS 1841                  06 22 38.57 -12 53 05.0 X0572 56286.1554     fits/xsl_spectrum_X0572_merged.fits 
HD 44391                  06 22 47.88 +27 59 12.0 X0563 56281.1806     fits/xsl_spectrum_X0563_merged.fits 
HD 44770                  06 23 46.49 +04 35 45.1 X0564 56281.1872     fits/xsl_spectrum_X0564_merged.fits 
HD 45196                  06 25 58.97 -01 48 48.7 X0358 56051.9734     fits/xsl_spectrum_X0358_merged.fits 
HD 45282                  06 26 40.77 +03 25 29.7 X0123 55240.1621     fits/xsl_spectrum_X0123_merged.fits 
HD 45507                  06 28 02.89 +05 55 21.1 X0836 56598.3277     fits/xsl_spectrum_X0836_merged.fits 
HD 46454                  06 33 46.44 +07 14 24.0 X0826 56587.3597     fits/xsl_spectrum_X0826_merged.fits 
IRAS 06404+0311           06 43 07.02 +03 08 53.5 X0849 56607.2735     fits/xsl_spectrum_X0849_merged.fits 
IRAS 06404+0311           06 43 07.02 +03 08 53.5 X0850 56607.3402     fits/xsl_spectrum_X0850_merged.fits 
HD 48616                  06 44 25.40 +03 08 29.6 X0837 56598.3342     fits/xsl_spectrum_X0837_merged.fits 
HD 49068                  06 45 43.01 -20 51 09.6 X0829 56592.3555     fits/xsl_spectrum_X0829_merged.fits 
HD 49739                  06 50 12.33 +05 40 24.6 X0838 56598.3419     fits/xsl_spectrum_X0838_merged.fits 
IRAS 06498-1102           06 52 12.05 -11 05 52.4 X0828 56592.3487     fits/xsl_spectrum_X0828_merged.fits 
HD 50372                  06 52 59.30 +02 44 36.5 X0839 56598.3479     fits/xsl_spectrum_X0839_merged.fits 
HD 50877                  06 54 07.95 -24 11 03.1 X0314 55526.3384     fits/xsl_spectrum_X0314_merged_ncl_ncge.fits 
HD 50819                  06 54 57.92 +02 02 34.2 X0851 56608.2836     fits/xsl_spectrum_X0851_merged.fits 
HD 52298                  06 57 45.44 -52 38 54.4 X0287 55461.3221     fits/xsl_spectrum_X0287_merged.fits 
HD 52005                  07 00 15.82 +16 04 44.4 X0312 55508.3639 NIR fits/xsl_spectrum_X0312_merged_scl.fits    
HD 53003                  07 03 34.57 +02 26 14.3 X0554 56274.3265     fits/xsl_spectrum_X0554_merged.fits 
HD 52973                  07 04 06.53 +20 34 13.0 X0318 55586.1032     fits/xsl_spectrum_X0318_merged_scl.fits 
CL* NGC 2324 BSV 10828    07 04 16.17 +01 01 13.4 X0835 56597.3292     fits/xsl_spectrum_X0835_merged.fits 
HD 53927                  07 08 04.24 +29 50 04.1 X0555 56274.3351     fits/xsl_spectrum_X0555_merged.fits 
HD 54828                  07 10 44.22 +09 04 34.8 X0536 56245.3497     fits/xsl_spectrum_X0536_merged.fits 
AL Mon                    07 12 52.17 -05 20 47.1 X0557 56277.3479     fits/xsl_spectrum_X0557_merged.fits 
HD 55693                  07 13 02.67 -24 13 32.0 X0585 56293.2621     fits/xsl_spectrum_X0585_merged.fits 
HD 55583                  07 13 51.52 +09 28 06.2 X0537 56245.3552     fits/xsl_spectrum_X0537_merged.fits 
HD 56448                  07 17 01.56 +00 32 30.4 X0586 56293.2676     fits/xsl_spectrum_X0586_merged.fits 
HD 57060                  07 18 40.38 -24 33 31.3 X0116 55235.1232     fits/xsl_spectrum_X0116_merged_ncl_ncge.fits P-Cygni emission in Halpha and HeI (1.083 micro-m); known eclipsing binary
HD 57132                  07 20 02.62 +03 46 36.5 X0562 56278.3407     fits/xsl_spectrum_X0562_merged.fits 
HD 57707                  07 22 28.32 +00 42 03.0 X0565 56281.2037     fits/xsl_spectrum_X0565_merged.fits 
BD-16 1934                07 23 27.28 -16 31 19.6 X0844 56605.2511     fits/xsl_spectrum_X0844_merged.fits 
BD-16 1934                07 23 27.28 -16 31 19.6 X0852 56608.2899     fits/xsl_spectrum_X0852_merged.fits 
HD 58051                  07 24 18.38 +07 54 53.7 X0588 56293.2803     fits/xsl_spectrum_X0588_merged.fits 
HD 58072                  07 24 24.57 +10 14 44.4 X0538 56245.3606     fits/xsl_spectrum_X0538_merged.fits 
HD 58455                  07 25 55.66 +05 14 00.4 X0553 56274.3196     fits/xsl_spectrum_X0553_merged.fits 
HD 58554                  07 26 25.49 +08 20 07.1 X0552 56274.3075     fits/xsl_spectrum_X0552_merged.fits 
HD 58790                  07 26 40.06 -11 35 13.6 X0841 56600.3363     fits/xsl_spectrum_X0841_merged.fits 
HD 59295                  07 29 35.44 +07 50 25.7 X0840 56600.3305     fits/xsl_spectrum_X0840_merged.fits 
BD+24 1676                07 30 41.27 +24 05 10.2 X0868 56621.3230     fits/xsl_spectrum_X0868_merged.fits 
HD 59984                  07 32 05.76 -08 52 52.7 X0842 56600.3421     fits/xsl_spectrum_X0842_merged.fits 
HD 60319                  07 34 35.11 +16 54 04.0 X0846 56605.2883     fits/xsl_spectrum_X0846_merged.fits 
HD 61064                  07 37 16.69 -04 06 39.5 X0310 55507.3547     fits/xsl_spectrum_X0310_merged.fits 
HD 61064                  07 37 16.69 -04 06 39.5 X0326 55596.3150     fits/xsl_spectrum_X0326_merged.fits 
BD-01 1792                07 39 50.11 -01 31 20.3 X0843 56605.2362     fits/xsl_spectrum_X0843_merged.fits 
BD-01 1792                07 39 50.11 -01 31 20.3 X0853 56608.2979     fits/xsl_spectrum_X0853_merged.fits 
[W71b] 008-03             07 40 55.46 -26 01 30.6 X0864 56618.3266     fits/xsl_spectrum_X0864_merged_ncl.fits     
CD-31 4916                07 41 02.63 -31 40 59.0 X0127 55297.0387 NIR fits/xsl_spectrum_X0127_merged.fits          
HD 62968                  07 46 35.35 +04 07 50.1 X0855 56613.3591     fits/xsl_spectrum_X0855_merged.fits 
HD 63302                  07 47 38.53 -15 59 26.4 X0336 55636.1358 NIR fits/xsl_spectrum_X0336_merged_ncl_ncge.fits 
[ABC89] Pup17             07 49 32.49 -27 23 36.4 X0862 56618.3151     fits/xsl_spectrum_X0862_merged_ncl.fits 
HD 64332                  07 53 05.27 -11 37 29.3 X0346 55637.1484     fits/xsl_spectrum_X0346_merged_ncl_ncge.fits 
HD 64630                  07 55 07.92 +06 59 45.5 X0847 56605.3334     fits/xsl_spectrum_X0847_merged.fits 
HD 65354                  07 57 03.02 -34 22 42.3 X0308 55475.3627     fits/xsl_spectrum_X0308_merged_scl.fits 
HD 65372                  07 58 30.33 +02 56 09.0 X0848 56605.3458     fits/xsl_spectrum_X0848_merged.fits 
HD 65583                  08 00 32.13 +29 12 44.4 X0566 56281.2176     fits/xsl_spectrum_X0566_merged.fits 
[ABC89] Pup42             08 04 57.55 -29 51 25.6 X0574 56292.2528 UVB fits/xsl_spectrum_X0574_merged_ncge.fits     
HD 66776                  08 05 24.56 +08 11 58.6 X0567 56281.2245     fits/xsl_spectrum_X0567_merged.fits 
RU Pup                    08 07 29.83 -22 54 45.2 X0337 55636.1505 NIR fits/xsl_spectrum_X0337_merged_ncl.fits     
HD 69701                  08 18 22.96 +05 58 18.1 X0845 56605.2725     fits/xsl_spectrum_X0845_merged.fits 
HD 69701                  08 18 22.96 +05 58 18.1 X0869 56627.3431     fits/xsl_spectrum_X0869_merged.fits 
HD 70138                  08 19 43.09 -18 15 52.8 X0325 55596.2987     fits/xsl_spectrum_X0325_merged.fits 
R Cha                     08 21 46.46 -76 21 18.2 X0338 55636.1626     fits/xsl_spectrum_X0338_merged_ncl_ncge.fits Slightly affected by saturation in the H-band (1600-1700 nm) and K-band (2130-2230 nm) (NIR arm)
HD 71160                  08 24 39.85 -32 55 26.5 X0550 56262.3433     fits/xsl_spectrum_X0550_merged.fits 
HD 71310                  08 27 00.03 +07 13 16.0 X0856 56614.3482     fits/xsl_spectrum_X0856_merged.fits 
HD 71310                  08 27 00.03 +07 13 16.0 X0857 56614.3507     fits/xsl_spectrum_X0857_merged.fits 
HD 71497                  08 27 56.16 +04 49 17.1 X0858 56615.3521     fits/xsl_spectrum_X0858_merged.fits 
HD 72968                  08 35 28.20 -07 58 56.2 X0327 55596.3326     fits/xsl_spectrum_X0327_merged.fits 
HD 74088                  08 38 27.86 -62 50 35.6 X0309 55475.3729     fits/xsl_spectrum_X0309_merged_scl.fits 
HD 73665                  08 40 06.42 +20 00 28.0 X0871 56631.3383     fits/xsl_spectrum_X0871_merged.fits 
HD 74166                  08 40 42.65 -42 20 26.5 X0861 56617.3437     fits/xsl_spectrum_X0861_merged.fits 
HD 74000                  08 40 50.80 -16 20 42.5 X0863 56618.3207     fits/xsl_spectrum_X0863_merged.fits 
BD+25 1981                08 44 24.69 +24 47 47.7 X0870 56631.3320     fits/xsl_spectrum_X0870_merged.fits 
HD 74721                  08 45 59.26 +13 15 48.5 X0874 56632.3352     fits/xsl_spectrum_X0874_merged.fits 
HD 75318                  08 49 21.21 +03 41 02.3 X0873 56632.3203     fits/xsl_spectrum_X0873_merged.fits 
NGC 2682 108              08 51 17.48 +11 45 22.6 X0568 56281.3040     fits/xsl_spectrum_X0568_merged.fits 
NGC 2682 108              08 51 17.48 +11 45 22.6 X0859 56615.3580     fits/xsl_spectrum_X0859_merged.fits 
LHS 2065                  08 53 36.16 -03 29 32.2 X0130 55297.0584 UVB fits/xsl_spectrum_X0130_merged_ncl_ncge.fits 
LHS 2065                  08 53 36.16 -03 29 32.2 X0131 55297.0705 UVB fits/xsl_spectrum_X0131_merged_ncge.fits     
HD 76221                  08 55 22.88 +17 13 52.5 X0316 55558.3587 NIR fits/xsl_spectrum_X0316_merged_ncl_ncge.fits 
HD 76780                  08 58 55.73 +21 09 58.6 X0875 56632.3411     fits/xsl_spectrum_X0875_merged.fits 
HD 76780                  08 58 55.73 +21 09 58.6 X0877 56641.3295     fits/xsl_spectrum_X0877_merged.fits 
HD 78737                  09 09 03.37 -27 01 49.3 X0573 56292.2414     fits/xsl_spectrum_X0573_merged.fits 
HD 79349                  09 11 43.04 -48 46 23.4 X0323 55590.3621     fits/xsl_spectrum_X0323_merged.fits 
HD 79349                  09 11 43.04 -48 46 23.4 X0328 55596.3485     fits/xsl_spectrum_X0328_merged.fits 
HD 81797                  09 27 35.24 -08 39 30.9 X0319 55586.1189     fits/xsl_spectrum_X0319_merged_scl.fits 
BD+09 2190                09 29 15.56 +08 38 00.4 X0872 56632.3116     fits/xsl_spectrum_X0872_merged.fits 
HD 82734                  09 33 12.46 -21 06 56.6 X0339 55636.1713 NIR fits/xsl_spectrum_X0339_merged_scl.fits     
HD 83212                  09 36 19.95 -20 53 14.7 X0347 55637.1584     fits/xsl_spectrum_X0347_merged.fits 
HD 83632                  09 40 34.06 +26 00 13.9 X0878 56650.3502     fits/xsl_spectrum_X0878_merged.fits          Artifacts in H-band (NIR arm)
CM Car                    09 47 55.58 -67 27 07.0 X0149 55393.0122     fits/xsl_spectrum_X0149_merged.fits 
HD 84937                  09 48 56.10 +13 44 39.3 X0867 56618.3534     fits/xsl_spectrum_X0867_merged.fits 
IRAS 09484-6242           09 49 49.42 -62 56 09.0 X0860 56617.3378     fits/xsl_spectrum_X0860_merged.fits 
Y Hya                     09 51 03.72 -23 01 02.3 X0340 55636.1815 NIR fits/xsl_spectrum_X0340_merged_ncl_ncge.fits 
HD 85380                  09 51 21.62 -06 10 54.9 X0865 56618.3329     fits/xsl_spectrum_X0865_merged.fits 
HD 85773                  09 53 39.24 -22 50 08.4 X0866 56618.3386     fits/xsl_spectrum_X0866_merged.fits 
BS 3923                   09 54 52.21 -19 00 33.6 X0342 55636.2017     fits/xsl_spectrum_X0342_merged_ncl_ncge.fits 
IRAS 10019-6156           10 03 28.79 -62 10 37.2 X0576 56292.2665     fits/xsl_spectrum_X0576_merged_ncl.fits 
HD 88737                  10 14 29.75 +21 10 04.9 X0569 56281.3161     fits/xsl_spectrum_X0569_merged.fits 
IRAS 10151-6008 ?         10 16 51.   -60 23 47.  X0587 56293.2740     fits/xsl_spectrum_X0587_merged.fits          O-rich star (not C-star as assumed in Whitelock et al. 2006). We suspect Whitelock et al. observed 2MASS 10165028-6023549, while we observed 2MASS 10165173-6023466.
EV Car                    10 20 21.60 -60 27 15.7 X0341 55636.1928 NIR fits/xsl_spectrum_X0341_merged_ncl_ncge.fits 
BS 4104                   10 27 09.10 -31 04 03.9 X0343 55636.2113 NIR fits/xsl_spectrum_X0343_merged_scl.fits     
HD 90862                  10 29 44.42 +16 58 47.9 X0880 56656.3449     fits/xsl_spectrum_X0880_merged.fits 
BD+30 2034                10 33 14.93 +29 36 55.0 X0883 56662.3201     fits/xsl_spectrum_X0883_merged.fits 
TU Car                    10 34 56.00 -60 42 37.4 X0876 56639.3339     fits/xsl_spectrum_X0876_merged_ncl_ncge.fits O-rich LPV (as already suggested in Aaronson et al. 1989), not C-star
CPD-5703502               10 35 43.76 -58 14 42.0 X0344 55636.2205 NIR fits/xsl_spectrum_X0344_merged_ncl_ncge.fits 
HD 93329                  10 46 36.64 +11 11 02.8 X0885 56664.3196     fits/xsl_spectrum_X0885_merged.fits 
BD+29 2091                10 47 23.16 +28 23 55.9 X0882 56662.2930     fits/xsl_spectrum_X0882_merged.fits 
HD 93487                  10 47 55.53 +23 20 06.9 X0881 56656.3527     fits/xsl_spectrum_X0881_merged.fits 
HD 93813                  10 49 37.49 -16 11 37.1 X0334 55636.0211     fits/xsl_spectrum_X0334_merged_scl.fits 
CI Vel                    11 01 01.28 -54 24 41.5 X0589 56293.3054     fits/xsl_spectrum_X0589_merged.fits 
HD 96446                  11 06 05.82 -59 56 59.5 X0085 55200.3289     fits/xsl_spectrum_X0085_merged_ncl_ncge.fits He-rich; wavy NIR continuum (prefer X0133) 
HD 96446                  11 06 05.82 -59 56 59.5 X0133 55349.0207     fits/xsl_spectrum_X0133_merged.fits          He-rich
U Crt                     11 12 45.30 -07 17 54.5 X0134 55351.9554     fits/xsl_spectrum_X0134_merged.fits 
HD 98468                  11 20 00.12 +28 48 27.2 X0594 56318.2834     fits/xsl_spectrum_X0594_merged.fits 
HD 98817                  11 21 38.97 -60 59 28.2 X0345 55637.0581     fits/xsl_spectrum_X0345_merged_ncl_ncge.fits 
[W65] c2                  11 22 05.04 -59 38 45.1 X0591 56299.3495     fits/xsl_spectrum_X0591_merged_ncl.fits 
[W65] c2                  11 22 05.04 -59 38 45.1 X0609 56320.3511     fits/xsl_spectrum_X0609_merged_ncl.fits 
HD 99109                  11 24 17.36 -01 31 44.6 X0595 56318.2952     fits/xsl_spectrum_X0595_merged.fits 
HD 99329                  11 25 50.06 +03 51 36.2 X0596 56319.2679     fits/xsl_spectrum_X0596_merged.fits 
HD 99491                  11 26 45.32 +03 00 47.1 X0597 56319.2801     fits/xsl_spectrum_X0597_merged.fits 
BD+04 2466                11 26 49.19 +03 51 51.6 X0602 56319.3396     fits/xsl_spectrum_X0602_merged.fits 
HD 99648                  11 27 56.24 +02 51 22.5 X0321 55589.2627 NIR fits/xsl_spectrum_X0321_merged_scl.fits    
BS 4432                   11 30 18.89 -03 00 12.5 X0333 55623.3909     fits/xsl_spectrum_X0333_merged_scl.fits 
BS 4463                   11 35 13.28 -47 22 21.2 X0332 55621.1155 NIR fits/xsl_spectrum_X0332_merged_ncl_ncge.fits 
CD-60 3621                11 35 44.95 -61 34 41.0 X0106 55231.3723     fits/xsl_spectrum_X0106_merged_scl.fits 
CD-60 3636                11 36 34.84 -61 36 35.1 X0320 55586.1309     fits/xsl_spectrum_X0320_merged_scl.fits 
HD 100906                 11 36 42.41 -18 58 10.5 X0886 56664.3332     fits/xsl_spectrum_X0886_merged.fits 
UZ Cen                    11 40 58.54 -62 41 32.9 X0590 56293.3601     fits/xsl_spectrum_X0590_merged.fits 
HD 101712                 11 41 49.40 -63 24 52.4 X0132 55314.2094     fits/xsl_spectrum_X0132_merged_ncl_ncge.fits 
HD 101712                 11 41 49.40 -63 24 52.4 X0150 55393.0288 NIR fits/xsl_spectrum_X0150_merged_ncl_ncge.fits 
HE 1142-1422              11 44 59.30 -14 38 49.0 X0623 56383.0939     fits/xsl_spectrum_X0623_merged.fits 
BS 4517                   11 45 51.56 +06 31 45.7 X0335 55636.0364     fits/xsl_spectrum_X0335_merged_ncl_ncge.fits 
HD 102634                 11 49 01.28 -00 19 07.2 X0898 56686.3524     fits/xsl_spectrum_X0898_merged.fits 
LHS 2463                  11 49 45.91 +04 58 00.2 X0884 56662.3297     fits/xsl_spectrum_X0884_merged.fits 
V354 Cen                  11 51 43.36 -47 56 12.0 X0888 56672.3502     fits/xsl_spectrum_X0888_merged.fits 
LHS 318                   11 56 54.79 +26 39 58.6 X0892 56678.2810 NIR fits/xsl_spectrum_X0892_merged_ncge.fits     
HD 103877                 11 57 42.39 +17 28 04.2 X0879 56654.3444     fits/xsl_spectrum_X0879_merged.fits 
HD 103932                 11 57 56.21 -27 42 25.3 X0887 56664.3415     fits/xsl_spectrum_X0887_merged.fits 
HD 104307                 12 00 42.22 -21 50 15.0 X0612 56321.2941 NIR fits/xsl_spectrum_X0612_merged.fits         
LHS 320                   12 02 33.66 +08 25 50.7 X0889 56676.3427     fits/xsl_spectrum_X0889_merged.fits 
HE 1201-1512              12 03 37.10 -15 29 31.9 X0622 56382.1540     fits/xsl_spectrum_X0622_merged.fits 
HD 104893                 12 04 43.13 -29 11 05.1 X0598 56319.2863     fits/xsl_spectrum_X0598_merged.fits 
HE 1204-0744              12 06 46.20 -08 00 43.0 X0624 56383.1339     fits/xsl_spectrum_X0624_merged.fits 
HD 105262                 12 07 10.83 +12 59 07.6 X0599 56319.2930     fits/xsl_spectrum_X0599_merged_ncge.fits 
HE 1207-3108              12 09 54.10 -31 25 11.0 X0630 56383.2280     fits/xsl_spectrum_X0630_merged.fits 
NGC 4147 230              12 10 04.05 +18 32 53.1 X0601 56319.3080     fits/xsl_spectrum_X0601_merged.fits 
HD 105740                 12 10 16.96 +16 22 13.3 X0600 56319.2985     fits/xsl_spectrum_X0600_merged.fits 
G012-021                  12 12 01.37 +13 15 40.6 X0607 56320.3357     fits/xsl_spectrum_X0607_merged.fits 
HD 106304                 12 13 53.56 -40 52 24.6 X0614 56321.3139     fits/xsl_spectrum_X0614_merged.fits 
CD-28 9374                12 14 29.74 -29 35 55.6 X0604 56319.3529     fits/xsl_spectrum_X0604_merged.fits 
G013-035                  12 25 34.96 +01 17 02.2 X0611 56320.3757     fits/xsl_spectrum_X0611_merged.fits 
G013-035                  12 25 34.96 +01 17 02.2 X0613 56321.3072     fits/xsl_spectrum_X0613_merged.fits 
HD 108564                 12 28 19.12 -16 54 39.7 X0891 56677.2796     fits/xsl_spectrum_X0891_merged.fits 
HD 108915                 12 30 48.93 +12 29 12.2 X0890 56676.3555     fits/xsl_spectrum_X0890_merged.fits 
HD 109307                 12 33 34.22 +24 16 58.7 X0894 56678.3221     fits/xsl_spectrum_X0894_merged.fits 
HD 109443                 12 34 46.73 -23 28 32.2 X0899 56686.3733     fits/xsl_spectrum_X0899_merged.fits 
HD 109871                 12 38 13.02 +01 58 47.5 X0907 56690.3575     fits/xsl_spectrum_X0907_merged.fits 
HD 110184                 12 40 14.08 +08 31 38.0 X0897 56681.3455     fits/xsl_spectrum_X0897_merged.fits 
V Crv                     12 40 32.31 -17 38 51.1 X0905 56689.3685     fits/xsl_spectrum_X0905_merged.fits 
BD+03 2688                12 44 07.75 +02 44 37.9 X0902 56689.3506     fits/xsl_spectrum_X0902_merged.fits 
HD 110885                 12 45 19.26 +01 03 21.1 X0900 56688.3584     fits/xsl_spectrum_X0900_merged.fits 
HD 111515                 12 49 44.83 +01 11 16.9 X0901 56688.3644     fits/xsl_spectrum_X0901_merged.fits 
HD 111631                 12 50 43.57 -00 46 05.2 X0903 56689.3565     fits/xsl_spectrum_X0903_merged.fits 
HD 111721                 12 51 25.19 -13 29 28.1 X0904 56689.3626     fits/xsl_spectrum_X0904_merged.fits 
HD 111786                 12 51 57.90 -26 44 17.8 X0895 56678.3345     fits/xsl_spectrum_X0895_merged.fits 
LHS 343                   12 56 23.81 +15 41 47.1 X0906 56690.3450     fits/xsl_spectrum_X0906_merged.fits 
HD 112374                 12 56 30.13 -26 27 37.0 X0893 56678.3068     fits/xsl_spectrum_X0893_merged.fits 
HD 113002                 13 00 28.75 +19 37 55.6 X0375 56088.1436     fits/xsl_spectrum_X0375_merged.fits 
Kelu 1                    13 05 40.17 -25 41 05.8 X0136 55352.1540     fits/xsl_spectrum_X0136_merged_ncl_ncge.fits 
HD 114606                 13 11 21.40 +09 37 33.5 X0376 56088.1495     fits/xsl_spectrum_X0376_merged.fits 
HD 114960                 13 13 57.57 +01 27 23.2 X0174 55405.0293     fits/xsl_spectrum_X0174_merged_scl.fits 
HIP 64965                 13 18 56.71 -03 04 18.0 X0378 56088.1906     fits/xsl_spectrum_X0378_merged.fits 
HD 116114                 13 21 46.31 -18 44 31.5 X0371 56087.2211     fits/xsl_spectrum_X0371_merged.fits 
HD 116544                 13 24 24.16 -02 18 54.9 X0377 56088.1551     fits/xsl_spectrum_X0377_merged.fits 
G063-026                  13 24 30.60 +20 27 22.1 X0359 56052.1727     fits/xsl_spectrum_X0359_merged.fits 
NGC 5139 1627             13 25 57.25 -47 40 24.2 X0351 56043.2981     fits/xsl_spectrum_X0351_merged.fits 
NGC 5139 1627             13 25 57.25 -47 40 24.2 X0610 56320.3649     fits/xsl_spectrum_X0610_merged.fits 
CL* NGC 5139 SAW V1       13 26 05.17 -47 23 42.5 X0349 56043.2563     fits/xsl_spectrum_X0349_merged.fits 
CL* NGC 5139 SAW V1       13 26 05.17 -47 23 42.5 X0616 56321.3376     fits/xsl_spectrum_X0616_merged.fits 
HD 116745                 13 26 26.32 -47 16 27.3 X0350 56043.2715     fits/xsl_spectrum_X0350_merged.fits 
HD 116745                 13 26 26.32 -47 16 27.3 X0619 56328.3204     fits/xsl_spectrum_X0619_merged.fits 
NGC 5139 3812             13 27 26.38 -47 29 16.9 X0348 56019.1381     fits/xsl_spectrum_X0348_merged.fits 
NGC 5139 3812             13 27 26.38 -47 29 16.9 X0615 56321.3221     fits/xsl_spectrum_X0615_merged.fits 
HD 117880                 13 33 29.81 -18 30 54.2 X0626 56383.2038     fits/xsl_spectrum_X0626_merged.fits 
HD 118055                 13 34 39.91 -16 19 22.7 X0627 56383.2089     fits/xsl_spectrum_X0627_merged.fits 
HD 118100                 13 34 43.21 -08 20 31.3 X0625 56383.1940     fits/xsl_spectrum_X0625_merged.fits 
HIP 66993                 13 43 46.77 -35 24 15.8 X0649 56401.1615     fits/xsl_spectrum_X0649_merged.fits 
HD 119802                 13 45 14.72 +08 50 09.5 X0379 56088.1976     fits/xsl_spectrum_X0379_merged.fits 
HD 119850                 13 45 43.78 +14 53 29.4 X0628 56383.2149     fits/xsl_spectrum_X0628_merged.fits 
HE 1346-0427              13 49 25.07 -04 42 14.7 X0631 56383.2491     fits/xsl_spectrum_X0631_merged.fits 
[ABC89] Cir18             13 55 26.40 -59 22 23.8 X0353 56043.3309 UVB fits/xsl_spectrum_X0353_merged_ncge.fits     
[ABC89] Cir18             13 55 26.40 -59 22 23.8 X0605 56319.3701 UVB fits/xsl_spectrum_X0605_merged_ncge.fits     
[ABC89] Cir18             13 55 26.40 -59 22 23.8 X0606 56319.3749 UVB fits/xsl_spectrum_X0606_merged_ncge.fits     
[ABC89] Cir18             13 55 26.40 -59 22 23.8 X0635 56383.3109 UVB fits/xsl_spectrum_X0635_merged_ncge.fits     
HD 122956                 14 05 13.02 -14 51 25.4 X0372 56087.2466     fits/xsl_spectrum_X0372_merged.fits 
HD 124292                 14 12 45.24 -03 19 12.3 X0373 56087.2539     fits/xsl_spectrum_X0373_merged.fits 
BD+09 2860                14 13 19.74 +08 36 40.0 X0361 56059.1659     fits/xsl_spectrum_X0361_merged.fits 
BD+09 2870                14 16 29.95 +08 27 52.9 X0363 56059.1818     fits/xsl_spectrum_X0363_merged.fits 
BD+01 2916                14 21 45.26 +00 46 59.1 X0360 56059.1450     fits/xsl_spectrum_X0360_merged.fits 
HD 126053                 14 23 15.28 +01 14 29.6 X0382 56088.2288     fits/xsl_spectrum_X0382_merged.fits 
HIP 70472                 14 24 49.86 -17 27 08.0 X0651 56405.1753     fits/xsl_spectrum_X0651_merged.fits 
HD 126661                 14 26 27.37 +19 13 36.8 X0617 56324.3767     fits/xsl_spectrum_X0617_merged.fits 
HD 126778                 14 26 54.16 +28 35 20.4 X0409 56110.9865     fits/xsl_spectrum_X0409_merged.fits 
HD 126681                 14 27 24.91 -18 24 40.4 X0366 56069.2403     fits/xsl_spectrum_X0366_merged.fits 
HE 1428-1950              14 30 59.39 -20 03 41.9 X0637 56383.3270     fits/xsl_spectrum_X0637_merged_ncge.fits 
BD+18 2890                14 32 13.49 +17 25 24.2 X0392 56096.9932     fits/xsl_spectrum_X0392_merged.fits 
IRAS 14303-1042           14 32 59.87 -10 56 03.4 X0242 55437.9941     fits/xsl_spectrum_X0242_merged.fits 
HD 128429                 14 36 59.80 -12 18 19.0 X0629 56383.2203     fits/xsl_spectrum_X0629_merged.fits 
HD 128801                 14 38 48.09 +07 54 40.3 X0243 55438.0029     fits/xsl_spectrum_X0243_merged.fits 
CD-26 10417               14 39 47.03 -26 41 53.0 X0650 56401.1772     fits/xsl_spectrum_X0650_merged.fits 
HD 130095                 14 46 51.21 -27 14 53.9 X0370 56087.2034     fits/xsl_spectrum_X0370_merged.fits 
HD 130322                 14 47 32.72 -00 16 53.3 X0384 56088.2409     fits/xsl_spectrum_X0384_merged.fits 
